	otu	otu_occ	otu_rel	fill
622	ASV655	0.000835422	3.13E-08	core
623	ASV656	0.002506266	1.89E-05	core
624	ASV657	0.001670844	1.48E-06	core
625	ASV658	0.001670844	7.63E-07	core
626	ASV659	0.014202172	2.37E-06	core
627	ASV660	0.000835422	9.21E-07	core
628	ASV661	0.000835422	1.16E-07	core
629	ASV662	0.000835422	2.15E-07	core
630	ASV663	0.000835422	3.36E-07	core
631	ASV664	0.000835422	5.91E-08	core
632	ASV665	0.000835422	9.13E-08	core
633	ASV666	0.000835422	3.38E-08	core
634	ASV667	0.000835422	7.08E-07	core
635	ASV668	0.000835422	4.65E-07	core
636	ASV669	0.01336675	2.16E-05	core
637	ASV670	0.001670844	1.03E-06	core
638	ASV671	0.009189641	5.80E-05	core
639	ASV672	0.000835422	1.06E-06	core
640	ASV673	0.000835422	2.67E-07	core
641	ASV674	0.000835422	2.23E-06	core
642	ASV676	0.095238095	1.06E-04	core
643	ASV677	0.000835422	4.69E-08	core
644	ASV678	0.000835422	4.47E-06	core
645	ASV679	0.002506266	1.77E-06	core
646	ASV680	0.000835422	6.73E-08	core
647	ASV681	0.000835422	6.93E-08	core
648	ASV682	0.007518797	3.92E-06	core
649	ASV683	0.000835422	4.87E-06	core
650	ASV685	0.035087719	3.64E-05	core
651	ASV686	0.000835422	2.07E-08	core
652	ASV687	0.000835422	5.73E-08	core
653	ASV688	0.000835422	6.93E-08	core
654	ASV689	0.031746032	9.93E-06	core
655	ASV690	0.000835422	2.42E-07	core
656	ASV691	0.000835422	4.89E-08	core
657	ASV692	0.000835422	1.88E-06	core
658	ASV693	0.000835422	9.03E-06	core
659	ASV694	0.000835422	8.59E-08	core
660	ASV695	0.000835422	1.26E-06	core
661	ASV696	0.000835422	2.54E-07	core
662	ASV697	0.000835422	6.67E-08	core
663	ASV698	0.000835422	3.81E-07	core
664	ASV699	0.000835422	1.00E-08	core
665	ASV700	0.000835422	3.68E-08	core
666	ASV701	0.000835422	1.52E-07	core
667	ASV702	0.000835422	3.03E-07	core
668	ASV703	0.002506266	3.91E-07	core
669	ASV704	0.000835422	6.21E-07	core
670	ASV705	0.000835422	1.19E-06	core
671	ASV706	0.000835422	1.62E-05	core
672	ASV707	0.000835422	1.33E-05	core
673	ASV708	0.000835422	8.80E-07	core
674	ASV709	0.000835422	3.46E-07	core
675	ASV710	0.001670844	1.12E-06	core
676	ASV711	0.000835422	1.06E-07	core
677	ASV712	0.000835422	3.77E-07	core
678	ASV713	0.000835422	5.31E-07	core
679	ASV714	0.000835422	2.76E-07	core
680	ASV715	0.000835422	4.93E-08	core
681	ASV716	0.000835422	1.53E-07	core
682	ASV717	0.000835422	9.66E-07	core
683	ASV718	0.000835422	2.55E-08	core
684	ASV719	0.000835422	1.36E-06	core
685	ASV720	0.000835422	1.38E-05	core
686	ASV721	0.000835422	1.88E-08	core
687	ASV722	0.109440267	2.56E-04	core
688	ASV723	0.000835422	2.75E-06	core
689	ASV724	0.002506266	9.24E-06	core
690	ASV725	0.000835422	6.96E-07	core
691	ASV726	0.002506266	1.83E-06	core
692	ASV727	0.000835422	1.77E-07	core
693	ASV728	0.001670844	9.04E-06	core
694	ASV729	0.005012531	7.59E-07	core
695	ASV730	0.002506266	1.45E-06	core
696	ASV731	0.000835422	2.39E-08	core
697	ASV732	0.000835422	2.62E-07	core
698	ASV733	0.006683375	4.37E-06	core
699	ASV734	0.000835422	1.35E-07	core
700	ASV735	0.000835422	1.82E-06	core
701	ASV736	0.000835422	8.12E-07	core
702	ASV737	0.000835422	2.80E-07	core
703	ASV738	0.000835422	1.72E-06	core
704	ASV739	0.000835422	1.05E-06	core
705	ASV740	0.000835422	1.64E-07	core
706	ASV741	0.004177109	2.12E-06	core
707	ASV742	0.000835422	1.43E-06	core
708	ASV743	0.000835422	1.86E-08	core
709	ASV744	0.000835422	5.44E-07	core
710	ASV745	0.000835422	8.26E-08	core
711	ASV746	0.000835422	4.37E-07	core
712	ASV747	0.000835422	2.33E-07	core
713	ASV748	0.089390142	3.78E-04	core
714	ASV749	0.000835422	1.36E-07	core
715	ASV750	0.000835422	1.71E-06	core
716	ASV751	0.000835422	8.61E-07	core
717	ASV752	0.000835422	1.05E-06	core
718	ASV753	0.000835422	8.57E-08	core
719	ASV754	0.000835422	7.88E-08	core
720	ASV755	0.000835422	1.49E-05	core
721	ASV756	0.000835422	1.04E-07	core
722	ASV757	0.002506266	6.03E-06	core
723	ASV758	0.000835422	3.99E-08	core
724	ASV759	0.000835422	5.51E-06	core
725	ASV760	0.003341688	1.70E-06	core
726	ASV761	0.000835422	9.46E-08	core
727	ASV762	0.000835422	1.38E-07	core
728	ASV763	0.000835422	1.26E-07	core
729	ASV765	0.000835422	3.71E-06	core
730	ASV766	0.000835422	1.75E-07	core
731	ASV767	0.001670844	2.22E-06	core
732	ASV768	0.006683375	1.79E-06	core
733	ASV769	0.000835422	5.25E-08	core
734	ASV771	0.000835422	6.29E-07	core
735	ASV772	0.000835422	1.46E-07	core
736	ASV773	0.000835422	1.13E-06	core
737	ASV774	0.000835422	1.04E-06	core
738	ASV775	0.000835422	2.10E-07	core
739	ASV776	0.000835422	9.58E-08	core
740	ASV777	0.000835422	3.81E-06	core
741	ASV778	0.000835422	1.61E-07	core
742	ASV779	0.000835422	6.91E-07	core
743	ASV780	0.000835422	4.81E-08	core
744	ASV781	0.000835422	4.47E-07	core
745	ASV782	0.000835422	1.43E-06	core
746	ASV783	0.000835422	1.07E-07	core
747	ASV784	0.000835422	3.14E-07	core
748	ASV786	0.001670844	3.78E-07	core
749	ASV788	0.000835422	2.50E-07	core
750	ASV789	0.127819549	5.79E-04	core
751	ASV790	0.000835422	4.72E-08	core
752	ASV791	0.000835422	3.64E-08	core
753	ASV792	0.000835422	4.04E-06	core
754	ASV793	0.000835422	1.46E-06	core
755	ASV794	0.000835422	4.91E-08	core
756	ASV795	0.000835422	7.01E-08	core
757	ASV797	0.000835422	1.58E-07	core
758	ASV798	0.000835422	2.28E-07	core
759	ASV799	0.000835422	6.79E-07	core
760	ASV800	0.000835422	3.53E-08	core
761	ASV801	0.002506266	4.10E-06	core
762	ASV802	0.000835422	3.56E-07	core
763	ASV803	0.000835422	2.94E-06	core
764	ASV805	0.000835422	1.29E-07	core
765	ASV806	0.000835422	2.57E-06	core
766	ASV807	0.000835422	6.83E-08	core
767	ASV808	0.000835422	2.86E-06	core
768	ASV809	0.001670844	8.56E-07	core
769	ASV810	0.000835422	1.18E-06	core
770	ASV811	0.000835422	5.61E-08	core
771	ASV812	0.000835422	5.33E-07	core
772	ASV815	0.000835422	1.18E-07	core
773	ASV816	0.000835422	5.73E-08	core
774	ASV817	0.086883876	1.11E-04	core
775	ASV818	0.000835422	5.37E-06	core
776	ASV819	0.000835422	1.08E-07	core
777	ASV820	0.000835422	2.27E-06	core
778	ASV821	0.000835422	4.09E-07	core
779	ASV822	0.000835422	2.22E-07	core
780	ASV823	0.000835422	6.94E-08	core
781	ASV824	0.038429407	5.26E-05	core
782	ASV825	0.000835422	2.47E-07	core
783	ASV826	0.000835422	9.69E-06	core
784	ASV827	0.000835422	5.27E-07	core
785	ASV828	0.000835422	4.72E-06	core
786	ASV829	0.000835422	7.87E-07	core
787	ASV830	0.000835422	1.27E-07	core
788	ASV831	0.000835422	1.31E-06	core
789	ASV832	0.000835422	4.81E-06	core
790	ASV833	0.000835422	1.61E-07	core
791	ASV834	0.000835422	2.59E-07	core
792	ASV835	0.000835422	6.88E-07	core
793	ASV836	0.001670844	2.37E-07	core
794	ASV838	0.000835422	1.12E-07	core
795	ASV839	0.000835422	1.41E-06	core
796	ASV840	0.000835422	1.32E-07	core
797	ASV841	0.000835422	3.61E-07	core
798	ASV842	0.000835422	1.81E-06	core
799	ASV843	0.001670844	1.80E-06	core
800	ASV844	0.005012531	2.18E-06	core
801	ASV845	0.000835422	2.52E-07	core
802	ASV846	0.004177109	3.03E-06	core
803	ASV847	0.000835422	9.60E-08	core
804	ASV848	0.001670844	5.69E-07	core
805	ASV849	0.000835422	2.94E-07	core
806	ASV850	0.000835422	9.12E-08	core
807	ASV851	0.000835422	3.64E-07	core
808	ASV852	0.060150376	5.83E-05	core
809	ASV853	0.000835422	3.11E-07	core
810	ASV854	0.000835422	1.13E-07	core
811	ASV855	0.000835422	8.55E-09	core
812	ASV856	0.000835422	8.82E-07	core
813	ASV857	0.015037594	1.03E-05	core
814	ASV858	0.000835422	2.66E-07	core
815	ASV859	0.000835422	2.64E-07	core
816	ASV860	0.000835422	4.91E-08	core
817	ASV861	0.000835422	1.29E-08	core
818	ASV862	0.001670844	6.32E-07	core
819	ASV863	0.000835422	6.03E-07	core
820	ASV864	0.001670844	2.00E-05	core
821	ASV865	0.000835422	1.37E-07	core
822	ASV866	0.000835422	5.47E-08	core
823	ASV867	0.000835422	1.25E-07	core
824	ASV868	0.000835422	1.89E-07	core
825	ASV869	0.000835422	4.08E-08	core
826	ASV870	0.000835422	1.00E-07	core
827	ASV871	0.000835422	1.34E-07	core
828	ASV872	0.000835422	3.83E-08	core
829	ASV873	0.000835422	3.85E-06	core
830	ASV874	0.000835422	4.70E-08	core
831	ASV875	0.001670844	4.88E-06	core
832	ASV876	0.000835422	2.69E-07	core
833	ASV877	0.000835422	3.00E-07	core
834	ASV878	0.000835422	1.99E-06	core
835	ASV879	0.000835422	1.94E-07	core
836	ASV880	0.000835422	6.62E-08	core
837	ASV881	0.000835422	1.19E-06	core
838	ASV882	0.000835422	3.80E-07	core
839	ASV883	0.000835422	1.07E-06	core
840	ASV884	0.000835422	3.52E-06	core
841	ASV885	0.000835422	8.30E-08	core
842	ASV886	0.000835422	8.19E-08	core
843	ASV887	0.000835422	9.92E-08	core
844	ASV888	0.000835422	6.94E-08	core
845	ASV889	0.000835422	2.05E-07	core
846	ASV890	0.000835422	1.93E-06	core
847	ASV891	0.000835422	1.85E-06	core
848	ASV892	0.000835422	2.22E-07	core
849	ASV893	0.000835422	6.49E-08	core
850	ASV894	0.000835422	1.29E-08	core
851	ASV895	0.000835422	1.39E-07	core
852	ASV896	0.001670844	8.68E-07	core
853	ASV897	0.000835422	3.62E-07	core
854	ASV898	0.001670844	1.09E-06	core
855	ASV899	0.000835422	1.99E-07	core
856	ASV900	0.000835422	7.30E-08	core
857	ASV901	0.000835422	4.44E-07	core
858	ASV902	0.000835422	2.88E-07	core
859	ASV903	0.000835422	7.75E-08	core
860	ASV904	0.000835422	6.14E-08	core
861	ASV905	0.001670844	3.70E-07	core
862	ASV906	0.000835422	1.30E-07	core
863	ASV907	0.000835422	3.37E-07	core
864	ASV908	0.000835422	8.86E-06	core
865	ASV909	0.000835422	2.94E-06	core
866	ASV911	0.000835422	1.40E-07	core
867	ASV912	0.000835422	1.12E-07	core
868	ASV913	0.001670844	3.53E-07	core
869	ASV914	0.000835422	1.58E-06	core
870	ASV915	0.000835422	2.94E-06	core
871	ASV916	0.000835422	4.90E-06	core
872	ASV917	0.000835422	1.13E-07	core
873	ASV918	0.059314954	3.77E-04	core
874	ASV919	0.000835422	6.19E-08	core
875	ASV920	0.094402673	6.00E-04	core
876	ASV921	0.000835422	5.62E-08	core
877	ASV922	0.000835422	2.41E-08	core
878	ASV923	0.000835422	4.42E-07	core
879	ASV924	0.000835422	6.58E-08	core
880	ASV925	0.004177109	8.68E-06	core
881	ASV926	0.069340017	4.95E-04	core
882	ASV927	0.000835422	7.89E-08	core
883	ASV928	0.000835422	6.40E-08	core
884	ASV929	0.000835422	1.60E-07	core
885	ASV930	0.001670844	3.97E-06	core
886	ASV931	0.000835422	1.28E-07	core
887	ASV932	0.000835422	7.70E-07	core
888	ASV933	0.000835422	5.17E-08	core
889	ASV935	0.000835422	2.30E-07	core
890	ASV936	0.000835422	4.83E-08	core
891	ASV937	0.000835422	2.73E-07	core
892	ASV938	0.000835422	9.69E-07	core
893	ASV939	0.000835422	6.02E-07	core
894	ASV941	0.000835422	1.31E-06	core
895	ASV942	0.000835422	1.49E-07	core
896	ASV943	0.000835422	1.60E-07	core
897	ASV945	0.005012531	3.32E-06	core
898	ASV946	0.000835422	2.30E-06	core
899	ASV947	0.000835422	1.55E-07	core
900	ASV948	0.000835422	2.62E-07	core
901	ASV949	0.009189641	1.05E-05	core
902	ASV950	0.000835422	8.16E-08	core
903	ASV951	0.002506266	6.57E-07	core
904	ASV952	0.000835422	2.55E-07	core
905	ASV953	0.000835422	9.45E-08	core
906	ASV955	0.000835422	4.27E-07	core
907	ASV956	0.000835422	6.44E-08	core
908	ASV957	0.000835422	4.03E-08	core
909	ASV958	0.000835422	9.82E-08	core
910	ASV959	0.000835422	2.35E-06	core
911	ASV960	0.000835422	6.03E-07	core
912	ASV961	0.000835422	1.44E-07	core
913	ASV962	0.000835422	8.03E-08	core
914	ASV963	0.000835422	5.32E-08	core
915	ASV964	0.000835422	3.10E-08	core
916	ASV965	0.001670844	4.43E-06	core
917	ASV966	0.000835422	4.74E-06	core
918	ASV967	0.000835422	5.35E-07	core
919	ASV968	0.000835422	1.98E-06	core
920	ASV969	0.004177109	1.18E-05	core
921	ASV970	0.000835422	4.68E-07	core
922	ASV971	0.015873016	7.98E-05	core
923	ASV972	0.000835422	7.56E-08	core
924	ASV973	0.000835422	2.55E-08	core
925	ASV974	0.000835422	1.80E-06	core
926	ASV975	0.000835422	6.02E-08	core
927	ASV976	0.010025063	1.25E-05	core
928	ASV977	0.000835422	2.40E-07	core
929	ASV978	0.000835422	9.56E-08	core
930	ASV979	0.000835422	4.86E-08	core
931	ASV980	0.000835422	6.72E-08	core
932	ASV981	0.000835422	8.30E-06	core
933	ASV982	0.000835422	9.72E-08	core
934	ASV983	0.000835422	3.66E-07	core
935	ASV984	0.000835422	5.76E-08	core
936	ASV985	0.000835422	1.18E-06	core
937	ASV986	0.000835422	5.53E-07	core
938	ASV987	0.000835422	1.86E-07	core
939	ASV988	0.000835422	3.51E-08	core
940	ASV989	0.000835422	3.18E-07	core
941	ASV990	0.015037594	1.93E-05	core
942	ASV991	0.000835422	6.67E-08	core
943	ASV992	0.000835422	3.22E-07	core
944	ASV993	0.000835422	1.26E-05	core
945	ASV994	0.000835422	4.29E-08	core
946	ASV995	0.000835422	3.85E-06	core
947	ASV996	0.000835422	9.73E-06	core
948	ASV997	0.001670844	3.56E-07	core
949	ASV998	0.000835422	3.71E-07	core
950	ASV1000	0.000835422	2.65E-06	core
951	ASV1001	0.000835422	8.11E-07	core
952	ASV1002	0.000835422	2.81E-06	core
953	ASV1003	0.000835422	5.40E-08	core
954	ASV1004	0.000835422	9.57E-06	core
955	ASV1005	0.000835422	4.29E-08	core
956	ASV1006	0.000835422	5.89E-08	core
957	ASV1007	0.001670844	1.69E-06	core
958	ASV1008	0.000835422	2.19E-07	core
959	ASV1009	0.000835422	4.91E-08	core
960	ASV1010	0.000835422	9.48E-07	core
961	ASV1011	0.000835422	4.38E-07	core
962	ASV1012	0.003341688	5.79E-06	core
963	ASV1013	0.000835422	1.03E-05	core
964	ASV1014	0.000835422	1.70E-08	core
965	ASV1015	0.001670844	2.66E-06	core
966	ASV1016	0.000835422	2.65E-07	core
967	ASV1017	0.001670844	1.27E-06	core
968	ASV1019	0.000835422	6.31E-06	core
969	ASV1020	0.000835422	1.03E-07	core
970	ASV1021	0.011695906	5.71E-06	core
971	ASV1022	0.001670844	4.22E-07	core
972	ASV1023	0.000835422	6.37E-08	core
973	ASV1024	0.000835422	2.00E-07	core
974	ASV1025	0.000835422	5.36E-07	core
975	ASV1026	0.008354219	3.12E-05	core
976	ASV1027	0.001670844	1.64E-06	core
977	ASV1028	0.000835422	9.47E-08	core
978	ASV1029	0.000835422	1.07E-06	core
979	ASV1030	0.000835422	1.32E-07	core
980	ASV1031	0.000835422	7.98E-08	core
981	ASV1032	0.000835422	4.26E-08	core
982	ASV1033	0.000835422	2.54E-07	core
983	ASV1034	0.0267335	3.28E-05	core
984	ASV1035	0.000835422	1.05E-06	core
985	ASV1036	0.000835422	9.36E-07	core
986	ASV1037	0.000835422	1.74E-07	core
987	ASV1038	0.060150376	1.28E-04	core
988	ASV1039	0.007518797	5.08E-06	core
989	ASV1040	0.022556391	1.07E-04	core
990	ASV1041	0.000835422	3.80E-07	core
991	ASV1042	0.000835422	9.16E-08	core
992	ASV1043	0.018379282	5.67E-06	core
993	ASV1044	0.000835422	2.15E-06	core
994	ASV1045	0.003341688	3.14E-06	core
995	ASV1046	0.000835422	4.31E-08	core
996	ASV1047	0.000835422	6.63E-07	core
997	ASV1048	0.000835422	2.78E-07	core
998	ASV1049	0.000835422	5.13E-08	core
999	ASV1050	0.000835422	2.63E-07	core
1000	ASV1051	0.000835422	2.12E-08	core
1001	ASV1052	0.000835422	1.39E-07	core
1002	ASV1053	0.000835422	9.88E-08	core
1003	ASV1054	0.005012531	6.37E-06	core
1004	ASV1055	0.000835422	4.10E-08	core
1005	ASV1056	0.000835422	1.75E-07	core
1006	ASV1057	0.000835422	2.94E-07	core
1007	ASV1058	0.000835422	4.29E-08	core
1008	ASV1059	0.000835422	5.89E-08	core
1009	ASV1060	0.002506266	1.92E-06	core
1010	ASV1061	0.000835422	1.73E-07	core
1011	ASV1062	0.007518797	7.38E-06	core
1012	ASV1063	0.000835422	5.46E-08	core
1013	ASV1064	0.000835422	5.44E-07	core
1014	ASV1065	0.000835422	7.54E-08	core
1015	ASV1066	0.001670844	5.12E-06	core
1016	ASV1067	0.000835422	5.95E-07	core
1017	ASV1068	0.000835422	5.22E-07	core
1018	ASV1069	0.000835422	2.54E-07	core
1019	ASV1070	0.000835422	9.69E-06	core
1020	ASV1071	0.034252297	2.33E-05	core
1021	ASV1072	0.000835422	1.20E-07	core
1022	ASV1073	0.000835422	8.16E-07	core
1023	ASV1074	0.000835422	1.73E-08	core
1024	ASV1075	0.000835422	9.16E-08	core
1025	ASV1076	0.000835422	8.98E-08	core
1026	ASV1077	0.000835422	1.37E-07	core
1027	ASV1078	0.000835422	1.66E-07	core
1028	ASV1080	0.000835422	4.84E-06	core
1029	ASV1081	0.000835422	8.41E-07	core
1030	ASV1082	0.000835422	8.31E-07	core
1031	ASV1083	0.000835422	5.43E-08	core
1032	ASV1085	0.000835422	1.02E-06	core
1033	ASV1086	0.000835422	2.71E-07	core
1034	ASV1087	0.055137845	1.13E-04	core
1035	ASV1089	0.000835422	1.72E-07	core
1036	ASV1090	0.000835422	1.16E-08	core
1037	ASV1091	0.000835422	9.15E-07	core
1038	ASV1092	0.001670844	1.40E-06	core
1039	ASV1093	0.002506266	1.03E-06	core
1040	ASV1094	0.000835422	9.96E-08	core
1041	ASV1095	0.000835422	5.07E-07	core
1042	ASV1096	0.000835422	4.80E-08	core
1043	ASV1097	0.000835422	1.13E-06	core
1044	ASV1098	0.000835422	3.99E-08	core
1045	ASV1099	0.000835422	3.29E-07	core
1046	ASV1100	0.000835422	4.34E-08	core
1047	ASV1101	0.004177109	6.82E-06	core
1048	ASV1102	0.000835422	1.37E-07	core
1049	ASV1103	0.000835422	6.29E-08	core
1050	ASV1104	0.000835422	6.07E-07	core
1051	ASV1105	0.000835422	4.42E-08	core
1052	ASV1106	0.000835422	9.29E-07	core
1053	ASV1107	0.000835422	1.66E-06	core
1054	ASV1108	0.000835422	1.13E-06	core
1055	ASV1109	0.000835422	2.97E-07	core
1056	ASV1110	0.000835422	1.30E-05	core
1057	ASV1111	0.000835422	4.89E-08	core
1058	ASV1112	0.000835422	4.95E-07	core
1059	ASV1113	0.000835422	1.46E-06	core
1060	ASV1114	0.000835422	1.86E-07	core
1061	ASV1115	0.000835422	7.87E-07	core
1062	ASV1116	0.000835422	9.96E-07	core
1063	ASV1117	0.000835422	3.60E-08	core
1064	ASV1118	0.000835422	8.00E-08	core
1065	ASV1119	0.001670844	2.35E-06	core
1066	ASV1120	0.004177109	1.01E-06	core
1067	ASV1121	0.000835422	4.01E-07	core
1068	ASV1122	0.000835422	2.32E-07	core
1069	ASV1123	0.000835422	1.71E-06	core
1070	ASV1124	0.000835422	3.92E-08	core
1071	ASV1125	0.000835422	2.76E-07	core
1072	ASV1126	0.000835422	3.38E-07	core
1073	ASV1127	0.000835422	8.88E-07	core
1074	ASV1128	0.000835422	1.31E-07	core
1075	ASV1129	0.000835422	6.29E-07	core
1076	ASV1130	0.000835422	1.35E-07	core
1077	ASV1131	0.000835422	1.53E-07	core
1078	ASV1132	0.000835422	1.34E-07	core
1079	ASV1133	0.004177109	1.52E-05	core
1080	ASV1134	0.000835422	4.58E-07	core
1081	ASV1135	0.000835422	2.02E-07	core
1082	ASV1136	0.000835422	1.73E-05	core
1083	ASV1137	0.000835422	5.32E-08	core
1084	ASV1138	0.000835422	1.59E-06	core
1085	ASV1139	0.000835422	5.12E-07	core
1086	ASV1140	0.000835422	3.35E-07	core
1087	ASV1141	0.000835422	1.17E-07	core
1088	ASV1142	0.000835422	4.52E-07	core
1089	ASV1143	0.000835422	7.51E-07	core
1090	ASV1144	0.000835422	6.08E-08	core
1091	ASV1145	0.000835422	1.71E-07	core
1092	ASV1146	0.000835422	3.53E-08	core
1093	ASV1147	0.000835422	2.36E-08	core
1094	ASV1148	0.002506266	1.28E-06	core
1095	ASV1149	0.000835422	4.24E-07	core
1096	ASV1150	0.001670844	2.50E-07	core
1097	ASV1151	0.000835422	3.61E-07	core
1098	ASV1152	0.000835422	2.18E-06	core
1099	ASV1153	0.000835422	2.41E-07	core
1100	ASV1154	0.000835422	1.57E-06	core
1101	ASV1155	0.000835422	3.76E-07	core
1102	ASV1156	0.000835422	3.11E-07	core
1103	ASV1157	0.000835422	8.98E-07	core
1104	ASV1158	0.001670844	1.18E-05	core
1105	ASV1159	0.000835422	1.19E-06	core
1106	ASV1160	0.000835422	4.76E-07	core
1107	ASV1161	0.000835422	9.41E-08	core
1108	ASV1162	0.000835422	5.77E-08	core
1109	ASV1163	0.000835422	5.15E-08	core
1110	ASV1164	0.000835422	4.72E-08	core
1111	ASV1165	0.000835422	2.83E-07	core
1112	ASV1166	0.000835422	3.94E-08	core
1113	ASV1167	0.000835422	3.12E-07	core
1114	ASV1168	0.000835422	4.21E-07	core
1115	ASV1169	0.000835422	1.88E-07	core
1116	ASV1170	0.000835422	9.71E-07	core
1117	ASV1171	0.003341688	1.33E-06	core
1118	ASV1172	0.000835422	6.67E-08	core
1119	ASV1173	0.004177109	1.55E-05	core
1120	ASV1174	0.000835422	6.97E-08	core
1121	ASV1175	0.000835422	6.19E-07	core
1122	ASV1176	0.000835422	1.66E-08	core
1123	ASV1177	0.005012531	3.94E-06	core
1124	ASV1178	0.002506266	1.72E-06	core
1125	ASV1179	0.000835422	1.07E-07	core
1126	ASV1181	0.000835422	1.92E-07	core
1127	ASV1182	0.000835422	3.35E-07	core
1128	ASV1183	0.000835422	2.91E-07	core
1129	ASV1184	0.000835422	2.78E-06	core
1130	ASV1185	0.000835422	4.69E-07	core
1131	ASV1186	0.000835422	1.22E-06	core
1132	ASV1187	0.000835422	1.34E-07	core
1133	ASV1188	0.000835422	6.27E-07	core
1134	ASV1189	0.000835422	3.77E-07	core
1135	ASV1190	0.001670844	2.16E-06	core
1136	ASV1191	0.000835422	2.37E-07	core
1137	ASV1192	0.000835422	1.80E-06	core
1138	ASV1193	0.000835422	2.69E-08	core
1139	ASV1194	0.000835422	2.38E-07	core
1140	ASV1195	0.000835422	2.37E-07	core
1141	ASV1196	0.000835422	5.74E-07	core
1142	ASV1197	0.000835422	1.31E-07	core
1143	ASV1198	0.000835422	4.27E-08	core
1144	ASV1199	0.000835422	3.04E-07	core
1145	ASV1200	0.000835422	5.22E-06	core
1146	ASV1201	0.000835422	1.21E-06	core
1147	ASV1202	0.000835422	2.51E-07	core
1148	ASV1203	0.001670844	2.36E-07	core
1149	ASV1204	0.000835422	4.29E-07	core
1150	ASV1205	0.001670844	1.24E-06	core
1151	ASV1206	0.000835422	2.91E-07	core
1152	ASV1207	0.001670844	2.14E-06	core
1153	ASV1208	0.000835422	2.60E-07	core
1154	ASV1209	0.000835422	3.51E-07	core
1155	ASV1210	0.000835422	2.10E-07	core
1156	ASV1211	0.000835422	2.00E-08	core
1157	ASV1212	0.001670844	8.94E-07	core
1158	ASV1213	0.000835422	2.81E-08	core
1159	ASV1214	0.000835422	4.45E-08	core
1160	ASV1215	0.000835422	2.35E-06	core
1161	ASV1216	0.005012531	2.75E-06	core
1162	ASV1217	0.004177109	2.66E-06	core
1163	ASV1218	0.000835422	7.16E-08	core
1164	ASV1219	0.000835422	2.56E-08	core
1165	ASV1220	0.004177109	1.86E-06	core
1166	ASV1221	0.000835422	3.13E-07	core
1167	ASV1222	0.000835422	9.20E-08	core
1168	ASV1223	0.000835422	1.35E-06	core
1169	ASV1224	0.000835422	1.49E-06	core
1170	ASV1226	0.000835422	1.40E-07	core
1171	ASV1227	0.000835422	1.56E-07	core
1172	ASV1228	0.000835422	3.27E-07	core
1173	ASV1229	0.000835422	2.73E-08	core
1174	ASV1231	0.000835422	5.29E-08	core
1175	ASV1232	0.000835422	4.24E-08	core
1176	ASV1233	0.000835422	6.35E-08	core
1177	ASV1234	0.000835422	2.73E-08	core
1178	ASV1236	0.000835422	1.74E-07	core
1179	ASV1237	0.000835422	6.09E-08	core
